"x"	"y"	"resp"
"515"	2565398.2123	1142472.8051	0
"516"	2564610.5936	1142486.9182	0
"517"	2564477.7047	1142335.6067	0
"518"	2564400.8667	1142099.3393	0
"519"	2566187.0318	1142636.2228	0
"520"	2565990.2392	1142203.1215	0
"521"	2578797.4674	1132071.344	0
"522"	2569300.4096	1141800.8567	0
"523"	2568802.3254	1142301.0869	0
"524"	2568420.9111	1142836.9845	0
"525"	2568124.5716	1143348.0697	0
"526"	2567681.0093	1143735.7547	0
"527"	2568017.3419	1143050.5632	0
"528"	2567801.3824	1142493.3521	0
"529"	2568100.0327	1142094.3987	0
"530"	2570071.4297	1142092.2629	0
"531"	2555899.1098	1148997.8677	0
"532"	2556262.8984	1149657.5561	0
"533"	2556686.0196	1150641.38180001	0
"534"	2557764.2686	1151667.5819	0
"535"	2558221.5267	1151778.2608	0
"536"	2557993.9878	1150753.9973	0
"537"	2557682.7084	1150420.42	0
"538"	2556700.1216	1149124.5994	0
"539"	2556725.5721	1149800.1513	0
"540"	2555208.641	1148743.226	0
"541"	2555805.3118	1146494.7227	0
"542"	2556699.1174	1145396.5285	0
"543"	2556074.2968	1145995.4482	0
"544"	2556094.8727	1147395.0581	0
"545"	2556499.7096	1147400.9169	0
"546"	2556973.1594	1147972.837	0
"547"	2557398.3109	1148598.5648	0
"548"	2557699.1148	1149447.0383	0
"549"	2557747.0447	1149726.9504	0
"553"	2559682.1787	1150844.607	0
"554"	2558229.8954	1148295.7298	0
"555"	2559405.5924	1146676.1998	0
"556"	2559037.4232	1146685.2114	0
"557"	2559226.3008	1145988.4035	0
"558"	2559758.8659	1145947.2904	0
"559"	2559397.7177	1146297.5068	0
"560"	2559297.8283	1146097.15059999	0
"561"	2560410.9782	1145331.7953	0
"562"	2561475.0031	1144724.8773	0
"563"	2562009.0181	1145235.7971	0
"564"	2561648.8825	1144250.1948	0
"565"	2560688.8747	1143860.19119999	0
"566"	2559902.7151	1144084.4638	0
"567"	2560736.6895	1143526.9215	0
"568"	2561242.9326	1143270.2021	0
"569"	2561306.2196	1146817.1047	0
"570"	2560900.2923	1142298.1673	0
"571"	2561028.657	1142571.8243	0
"572"	2560975.5448	1142846.8162	0
"573"	2561075.353	1142223.4738	0
"574"	2561304.774	1142599.7123	0
"575"	2561024.1282	1140902.8107	0
