RingId,MumId,DadId
877647,877489,877420
877648,870625,877320
877649,870625,877320
877650,870625,877320
877651,871596,877674
877652,870625,877320
877653,871596,877674
877654,877490,881112
877655,877490,881112
877656,877490,881112
877657,877490,881112
877658,877490,881112
877659,877490,881112
877660,877489,877420
877661,877387,877188
877662,870625,877320
877663,871596,877674
877664,871596,877674
877665,870625,877320
877666,871596,877674
877667,870625,877320
877668,877478,881562
877669,877563,877334
877670,877478,881562
877671,877563,877334
877672,877563,877334
877673,877478,881562
877674,NA,NA
877675,877563,877334
877676,877478,881562
877677,877478,881562
877678,877563,877334
877679,877563,877334
877680,877478,881562
877681,877478,881562
877682,877387,877188
877683,877387,877188
877684,877387,877188
877685,NA,NA
877686,877387,877188
877687,NA,NA
877688,NA,NA
877689,NA,NA
877690,NA,NA
877691,NA,NA
877692,NA,NA
877693,NA,NA
877694,NA,NA
877695,NA,NA
877696,NA,NA
877697,NA,NA
877698,871409,871636
877699,871409,871636
877700,871409,871636
M026923,M026920,M026919
877702,877337,833858
877703,862783,875626
877704,862783,875626
877705,862783,875626
877706,862783,875626
877707,862783,875626
877708,877337,833858
877709,877337,833858
877710,877337,833858
877711,877337,833858
877712,871409,871636
877713,871409,871636
877714,877482,871895
877715,877482,871895
877716,877482,871895
877717,877482,871895
877718,877482,871895
877719,877482,871895
877720,877460,871521
877721,877460,871521
877722,NA,NA
877723,NA,NA
877724,NA,NA
877725,NA,NA
877726,NA,NA
889761,889580,877915
877728,NA,NA
877729,NA,NA
877730,NA,NA
877731,877387,871388
877732,877387,871388
877733,877387,871388
877734,879820,877604
877735,879820,877604
877736,879820,877604
877737,879820,877604
877738,NA,NA
877739,NA,NA
877740,879820,877604
877741,877472,865490
877742,877472,865490
877743,877472,865490
877744,877472,865490
877745,877387,871388
877746,877387,871388
877747,NA,NA
877748,NA,NA
877749,NA,NA
877750,NA,NA
877751,881675,861530
877752,881675,861530
877753,881675,861530
877754,877482,865915
877755,877482,865915
877756,877482,865915
877757,877482,865915
877758,877472,865490
877759,NA,NA
877760,NA,NA
M022099,M004500,M011816
877762,877177,877004
877763,881675,861530
877764,881675,861530
877765,877482,865915
877766,875646,878578
877767,875646,878578
877768,871627,871106
877769,871627,871106
877770,871627,871106
877771,871409,877674
877772,871409,877674
877773,871409,877674
877774,877727,877524
877775,877727,877524
877776,877727,877524
877777,871649,870404
877778,871649,870404
877779,871649,870404
877780,861255,877334
877781,861255,877334
877782,861255,877334
877783,877177,877004
877784,NA,NA
877785,877729,871636
877786,NA,NA
877787,877303,881562
877788,877303,881562
877789,877303,881562
877790,871826,877175
877791,871826,877175
877792,871826,877175
877793,871826,877175
877794,871627,871106
877795,877560,871031
877796,877560,871031
877797,871409,877674
M022136,M005415,M003801
877799,877177,877004
877800,877729,871636
877801,877303,881562
877802,871409,877674
877803,877177,877004
877804,877322,866268
877805,877322,866268
877806,877322,866268
877807,877322,866268
877808,877729,871636
877809,877303,881562
877810,877558,877125
M022149,M022695,M011832
877812,877558,877125
877813,NA,NA
877814,877337,833858
877815,877337,833858
877816,865634,877341
877817,865634,877341
877818,865634,877341
M022157,M011803,M011689
877820,881104,873932
M031281,M031798,M034837
877822,881104,873932
877823,877730,877760
877824,877730,877760
M040669,M031590,M040673
877826,862783,875626
877827,862783,875626
877828,862783,875626
877829,862783,875626
877830,877337,833858
877831,877337,833858
877832,877566,877759
877833,877566,877759
877834,877566,877759
877835,877566,877759
877836,877566,877759
877837,877337,833858
877838,865634,877341
877839,877722,877724
877840,877722,877724
877841,877722,877724
877842,877722,877724
877843,877722,877724
877844,881104,873932
877845,877505,877728
877846,877505,877728
877847,877505,877728
877848,NA,NA
877849,877730,877760
877850,877748,877188
877851,877748,877188
877852,877747,877459
877853,877747,877459
877854,877747,877459
877855,877749,877578
877856,877749,877578
877857,877749,877578
877858,877489,877513
877859,877489,877513
877860,877489,877513
M022199,M021223,M011832
877862,884736,875626
877863,884736,875626
877864,865634,877341
877865,881104,873932
877866,877750,868867
877867,877750,868867
877868,877750,868867
877869,877722,877724
877870,877748,877188
877871,877748,877188
877872,877747,877459
877873,877505,877728
877874,877505,877728
877875,884736,875626
877876,877489,877513
877877,877813,877890
877878,877813,877890
877879,877813,877890
877880,877813,877890
877881,NA,NA
877882,NA,NA
877883,NA,NA
877884,NA,NA
877885,NA,NA
877886,877750,868867
877887,NA,NA
877888,NA,NA
877889,NA,NA
877890,NA,NA
877891,NA,NA
M022379,M022163,M022162
877893,NA,NA
877894,NA,NA
877895,877738,877739
877896,877566,877759
877897,877566,877759
877898,877566,877759
877899,877566,877759
877900,877566,877759
877901,877566,877759
877902,877566,877759
877903,877511,877555
877904,877511,877555
877905,877511,877555
877906,877511,877555
877907,877738,877739
877908,877511,877555
877909,877738,877739
877910,NA,NA
877911,NA,NA
877912,NA,NA
877915,NA,NA
M022489,M022166,M005424
M040759,M040122,M040512
M022494,M022163,M022162
M022495,M022152,M020507
M022496,M020511,M022393
M022497,M020511,M022393
M022498,M020511,M022393
M022499,M020511,M022393
M022500,M020511,M022393
877927,NA,NA
877928,NA,NA
877929,877730,868867
877930,877730,868867
877931,877505,861530
M022579,M011817,889776
877933,NA,NA
877934,NA,NA
877935,NA,NA
877936,877727,877798
877937,877727,877798
M022648,M005415,M003801
877939,NA,NA
M022650,M005415,M003801
M022651,M020511,M022393
877942,NA,NA
M022653,M022152,M020507
M022655,M021223,M011832
M022656,M021223,M011832
877946,877730,868867
877947,877505,861530
877948,877505,861530
877949,877505,861530
877950,877505,861530
877951,877505,861530
M022663,M022156,M022667
M022664,M022156,M022667
M022665,M022156,M022667
894985,NA,NA
894988,NA,NA
877957,877730,868867
M022669,898630,M001670
877959,877730,868867
877960,877730,868867
M047728,M043825,M040788
877962,877819,889017
877963,877819,889017
877964,877387,871388
877965,877819,889017
877966,877819,889017
877967,875646,877861
877968,875646,877861
877969,875646,877861
897417,NA,NA
877971,877566,877760
877972,877566,877760
M022697,M005415,M003801
877974,877566,877760
877975,877111,865490
877976,877566,877760
877977,877566,877760
877978,877819,889017
877979,877819,889017
877980,877111,865490
877981,877111,865490
877982,877337,881671
877983,877111,865490
877984,877727,877798
877985,877727,877798
877986,877727,877798
877987,877727,877798
877988,877727,877798
877989,877727,877798
877990,877727,877798
877991,877923,877859
877992,877923,877859
877993,877923,877859
877994,877387,871388
877995,877387,871388
877996,877819,889017
877997,877387,871388
877998,877387,871388
877999,877387,871388
878000,877387,871388
878529,NA,NA
878578,NA,NA
M022778,EA166300,M022782
879820,NA,NA
M022780,EA696866,M011236
M022781,EA696866,M011236
M022782,NA,NA
M022783,M001631,M014482
M022784,M001631,M014482
M022785,895274,889776
M022786,895274,889776
881121,NA,NA
898091,895476,889377
M047781,M047621,M047622
M022790,M022165,M022757
881562,NA,NA
881564,NA,NA
M022793,EA166300,M022782
881675,NA,NA
881701,NA,NA
881702,NA,NA
881703,NA,NA
881704,NA,NA
881705,NA,NA
881815,NA,NA
881816,NA,NA
881817,NA,NA
881818,NA,NA
881819,NA,NA
881820,NA,NA
M022857,NA,NA
M040872,M043826,M040509
M031714,M031710,M032040
M022860,NA,NA
884736,NA,NA
885860,NA,NA
885868,NA,NA
885869,NA,NA
885879,NA,NA
898168,883063,896669
M040881,M031720,M032098
M022868,M010969,M027954
M022869,M010969,M027954
M047811,M047619,M040799
M040885,M032099,M032100
887320,NA,NA
M040887,M032099,M032100
M022874,M026985,M032002
887506,NA,NA
898178,892521,889602
888093,NA,NA
888094,NA,NA
888095,NA,NA
888096,NA,NA
888097,NA,NA
888098,NA,NA
888099,NA,NA
888114,NA,NA
888115,NA,NA
888130,NA,NA
888131,NA,NA
888132,NA,NA
888133,NA,NA
888134,NA,NA
888135,NA,NA
888136,NA,NA
888137,NA,NA
888138,NA,NA
888139,NA,NA
888140,NA,NA
888141,NA,NA
888142,NA,NA
888143,NA,NA
888145,NA,NA
888146,NA,NA
888147,888114,889635
888148,888114,889635
888149,888114,889635
888150,888114,889635
888401,888114,889635
888402,889634,885868
888403,889634,885868
888404,889634,885868
888405,889634,885868
888406,888099,888098
888407,888099,888098
888408,888099,888098
888409,888099,888098
888782,NA,NA
888783,NA,NA
888784,NA,NA
888785,NA,NA
888786,NA,NA
889001,877925,877821
889002,877925,877821
889003,877925,877821
889004,877925,877821
889005,877925,877821
889006,877925,877821
889007,877925,877821
889008,883554,877922
889009,877387,871388
M022929,M031751,M031558
889011,877337,881671
898345,889388,877942
889013,877566,877760
889014,877337,881671
889015,877566,877760
898349,885869,890820
M040950,M040796,M040797
889018,877921,875626
889019,877921,875626
889020,877921,875626
889021,887023,877739
889022,887023,877739
898356,877883,889010
889024,877933,889045
889025,877933,889045
889026,877933,889045
889027,877933,889045
889028,877933,889045
889029,877701,877578
889030,877933,889045
889031,877701,877578
889032,877701,877578
889033,877701,877578
889034,881115,877728
M040968,M048264,M039911
889036,877919,877761
889037,877919,877761
M026002,M011817,M011685
889039,881078,877188
889040,877919,877761
889041,881444,877611
889042,881444,877611
889043,877919,877761
889044,881444,877611
889045,NA,NA
889046,875646,877861
889047,875646,877861
889048,875646,877861
889049,875646,877861
889050,875646,877861
889051,881078,877188
889052,881078,877188
889053,881078,877188
889054,881444,877611
889055,881078,877188
889056,881078,877188
889057,881078,877188
889058,877923,877859
889059,877923,877859
889060,877923,877859
M026025,M022695,M011832
889062,871141,871344
M026027,M022700,M022186
889064,877722,877724
889065,877920,865490
889066,877920,865490
889067,877920,865490
889068,877920,865490
889069,877920,865490
889070,877920,865490
889071,877560,871031
889072,877560,871031
889073,877560,871031
889074,877560,871031
889075,877932,877882
889076,877932,877882
889077,877921,875626
889078,877511,877555
889079,877511,877555
889080,877749,877916
889081,865634,877915
889082,877749,877916
889083,877749,877916
889084,877749,877916
889085,877749,877916
889086,877892,881096
889087,877892,881096
889088,877892,881096
889089,877892,881096
889090,877892,881096
889091,877892,881096
889092,877941,877942
889093,877941,877942
889094,877941,877942
M031869,NA,NA
889096,877941,877942
889097,877945,877125
889098,877945,877125
889099,877945,877125
889100,877945,877125
889101,862783,877762
889102,862783,877762
889103,862783,877762
889104,862783,877762
889105,866976,866268
889106,866976,866268
889107,866976,866268
889108,866976,866268
889109,877940,877939
889110,877940,877939
889111,877940,877939
889112,865634,877915
889113,865634,877915
889114,865634,877915
889115,871826,877175
889116,887023,877739
889117,887023,877739
889118,871826,877175
889119,871826,877175
889120,871826,877175
889121,871826,877175
889122,871826,877175
889123,877749,877916
889124,877722,877724
889125,871141,871344
889126,877722,877724
889127,877722,877724
889128,877722,877724
889129,877722,877724
889130,877722,877724
898937,881115,889182
889132,883554,877922
889133,883554,877922
889134,877924,877334
M026205,M022666,M022386
889136,877924,877334
889137,877924,877334
889138,877924,877334
889139,877955,877954
889140,877955,877954
889141,877955,877954
889142,871409,877674
889143,871409,877674
889144,871409,877674
889145,871409,877674
889146,871409,877674
889147,871409,877674
889148,871409,877674
889149,861503,877906
889150,881115,877728
889151,877970,871106
889152,889016,877004
889153,889016,877004
889154,889016,877004
889155,889016,877004
889156,889016,877004
889157,877952,877953
889158,877560,871031
889159,889023,877811
889160,NA,NA
889161,NA,NA
889162,NA,NA
889163,NA,NA
889164,871409,871636
889165,871409,871636
889166,871409,871636
M026259,M022674,M022393
898974,889987,889554
M026261,M022958,M011681
M043120,NA,NA
889172,889168,868867
889173,889168,868867
889174,889168,868867
898980,898876,889010
M043254,M038334,M043040
M026268,NA,NA
889178,NA,NA
898984,883063,898313
889180,877925,877821
889181,877925,877821
M026273,M012772,M026251
M026274,M012772,M026251
M026275,M012772,M026251
889185,881115,861530
889186,881115,861530
889187,889169,877188
889188,881115,861530
889189,881115,861530
M026281,M026260,M022581
889191,NA,NA
889192,NA,NA
M043271,M043670,M043633
889194,NA,NA
889195,889176,877611
889196,889176,877611
M026288,M022958,M005424
M026289,M004500,M011816
889199,889177,871636
889200,NA,NA
889201,881115,877728
889202,881115,877728
889203,881115,877728
889204,877933,889045
889205,877511,877555
889206,877511,877555
889207,877511,877555
889208,877934,877746
889209,877934,877746
889210,877934,877746
889211,877955,877954
889212,877955,877954
889213,877940,877939
889214,877952,877953
889215,877952,877953
889216,877952,877953
889217,877952,877953
889218,877952,877953
889219,877738,877739
889220,877738,877739
889221,877738,877739
889222,877738,877739
889223,NA,NA
889224,NA,NA
889225,NA,NA
889226,NA,NA
889227,NA,NA
889228,877956,866268
889229,877956,866268
889230,862783,877762
889231,862783,877762
889232,877883,877866
889233,877883,877866
889234,877883,877866
889235,877883,877866
889236,861503,877906
889237,861503,877906
889238,861503,877906
889239,861503,877906
889240,861503,877906
889241,861503,877906
889242,886258,877927
889243,886258,877927
889244,886258,877927
889245,886258,877927
889246,877945,877125
889247,877961,877459
889248,877961,877459
889249,877961,877459
889250,877961,877459
M026351,M006151,895280
M026352,M006151,895280
M026353,M006151,895280
M026354,M022154,M011827
889255,877387,871388
889256,877387,871388
889257,877923,877861
M026358,M022193,M022186
889259,877923,877861
889260,877387,871388
889261,877923,877861
M026362,M022700,M011832
889263,877387,871388
889264,877387,871388
889265,877925,877821
889266,877925,877821
889267,877727,877798
889268,877727,877798
889269,877727,877798
M043348,M036891,M043120
M043349,M036891,M043120
M043350,M037656,M047509
M043503,NA,NA
889274,871826,877175
889275,877921,889131
889276,877921,889131
889277,877921,889131
889278,871826,877175
889279,NA,NA
M043522,NA,NA
M043523,NA,NA
M043524,NA,NA
889283,889170,889171
889284,877566,877958
889285,889170,889171
889286,877566,877958
889287,877566,877958
889288,877921,889131
889289,871826,877175
889290,877921,889131
889291,871826,877175
889292,889177,871636
889293,889176,877611
889294,889169,877188
889295,889169,877188
M026396,M022177,M011060
889297,889179,889328
889298,887211,871344
889299,887211,871344
889300,877722,877724
889301,877511,881671
889302,889176,877611
899109,877920,877984
889304,877566,877958
889305,889170,889171
889306,889170,889171
889307,877566,877958
889308,889170,889171
889309,877722,877724
889310,877511,881671
889311,877511,881671
889312,877511,881671
M026413,M026186,M026202
889314,NA,NA
889315,889273,877459
889316,NA,NA
889317,NA,NA
889318,NA,NA
889319,NA,NA
889320,871649,870404
M026421,M026724,M011236
889322,871649,870404
889323,871649,870404
889324,887211,871344
889325,887211,871344
889326,889179,889328
889327,877111,889432
M026428,M006459,M026918
889329,887211,871344
889330,889179,889328
889331,889179,889328
M026432,M026724,M011236
889333,890305,877988
889334,877111,889432
889335,889179,889328
889336,889271,877916
889337,889313,889095
889338,NA,NA
889339,877955,877954
889340,877955,877954
889341,877955,877954
889342,877955,877954
M026443,M026258,M012595
889344,NA,NA
889345,887234,877931
889346,886258,877927
889347,887234,877931
889348,877920,889193
889349,887234,877931
889350,877919,877761
889351,877920,889193
889352,877920,889193
889353,871627,889045
889354,889035,889017
889355,871627,889045
889356,871627,889045
889357,871627,889045
889358,889035,889017
M043614,M027838,M036843
889360,877919,877761
889361,877920,889193
889362,877919,877761
889363,887234,877931
889364,887234,877931
889365,886258,877927
889366,886258,877927
889367,886258,877927
889368,887558,866268
889369,887558,866268
889370,877883,889010
889371,887558,866268
889372,887558,866268
889373,877883,889010
889374,889273,877459
889375,877560,889280
M026477,M014481,M022131
889377,889253,889252
M026479,NA,NA
889379,877945,877811
889380,877955,877954
889381,NA,NA
889382,NA,NA
889383,877955,877954
889384,NA,NA
889385,NA,NA
889386,NA,NA
889387,889251,889200
889388,889251,889200
M026490,NA,M026267
889390,889063,889393
889391,889063,889393
889392,889063,889393
M043648,M043948,M043949
889394,889273,877459
889395,889273,877459
889396,877560,889280
K126649,NA,NA
M043659,NA,NA
889399,889270,877859
M026501,M026698,M010979
889401,880843,889282
889402,877933,877973
889403,877933,877973
889404,877933,877973
889405,889016,877004
889406,877933,877973
889407,889016,877004
889408,877883,889010
889409,877883,889010
889410,887558,866268
889411,877883,889010
889412,887558,866268
889413,889270,877859
889414,880843,889282
889415,880843,889282
889416,880843,889282
889417,889270,877859
889418,880843,889282
889419,880843,889282
889420,871627,889045
889421,889035,889017
889422,889035,889017
889423,871627,889045
889424,889035,889017
889425,883089,889190
889426,883089,889190
889427,889016,877004
889428,877933,877973
889429,889016,877004
889430,877933,877973
889431,890305,877988
k132654,NA,NA
889433,889063,889393
889434,889251,889200
889435,889063,889393
889436,889251,889200
889437,889251,889200
889438,889271,877916
889439,889313,889095
889440,889313,889095
889441,889313,889095
889442,889313,889095
889443,890305,877988
889444,877111,889432
889445,877111,889432
889446,890305,877988
889447,890305,877988
889448,889281,889012
M043718,NA,NA
889450,862783,881671
889451,862783,881671
889452,889281,889012
889453,889281,889012
889454,889281,889012
889455,862783,881671
889456,889281,889012
889457,NA,NA
889458,NA,NA
889459,877945,877811
889460,877945,877811
889461,889253,889252
889462,889253,889252
889463,883089,889190
889464,883089,889190
889465,883089,889190
889466,NA,NA
K92611,NA,NA
889468,NA,NA
K92613,NA,NA
889470,NA,NA
889471,NA,NA
889472,NA,NA
889473,NA,NA
889474,NA,NA
889475,NA,NA
889476,NA,NA
889477,881444,877393
889478,881444,877393
889479,881444,877393
889480,881444,877393
889481,881444,877393
889482,881444,877393
889483,881444,877393
K92629,NA,NA
M026613,M022193,M022186
M043755,M004209,M033855
889505,NA,NA
K92633,NA,NA
889508,NA,NA
K92635,NA,NA
889513,NA,NA
889514,NA,NA
889515,877921,889131
889516,877921,889131
889517,877921,889131
889518,877921,889131
889519,889485,877916
889520,889485,877916
889521,877813,877890
889522,877813,877890
889523,877923,877861
889524,877813,877890
889525,877923,877861
M001126,NA,NA
M026633,M026080,M026276
889528,NA,NA
M001373,NA,NA
889530,881115,861530
889531,889503,877954
889532,889503,877954
889533,877883,877866
M001581,NA,NA
889541,889178,877674
889543,886258,877927
M001612,NA,NA
M049367,M049471,M040916
889546,NA,NA
889547,NA,NA
889548,NA,NA
889549,NA,NA
M043790,M042143,M032399
889551,NA,NA
M026651,M026394,M026204
M026652,M026394,M026204
889554,NA,NA
M001639,NA,NA
M001640,NA,NA
889557,NA,NA
M001642,NA,NA
889559,NA,NA
M026659,NA,NA
889561,877938,889504
889562,877883,877866
889563,889503,877954
889564,892212,866268
889565,877923,877861
889566,889251,889200
889567,881115,861530
889568,889192,868867
889569,889192,868867
889570,889192,868867
889571,881115,861530
889572,877813,877890
889573,877923,877861
M001676,M005412,M005411
889575,877923,877861
889576,NA,NA
889577,886258,877927
889578,889178,877674
889579,889178,877674
M001710,M011316,898949
M001711,M011316,898949
M001712,M011316,898949
889583,889503,877954
889584,877883,877866
889585,877883,877866
889586,889485,877916
889587,889485,877916
889588,877727,877798
889589,877722,871344
889590,877727,877798
889591,877722,871344
889592,877727,877798
889593,877727,877798
889594,889507,877724
889595,883063,889393
889596,883063,889393
889597,883063,889393
889598,883063,889393
889599,889310,877175
889600,889310,877175
889601,877722,871344
889602,877727,877798
889603,877722,871344
889604,877727,877798
889605,871649,870404
889606,889183,877988
889607,NA,NA
889608,877938,889504
889609,889177,871636
889610,889177,871636
M004213,NA,NA
889612,889178,877674
889613,886258,877927
889614,886258,877927
889615,886258,877927
889616,877938,889504
889617,877938,889504
889618,889177,871636
889619,881115,861530
889620,877883,877866
889621,881115,861530
889622,889192,868867
889623,881115,861530
889624,NA,NA
889625,889273,889630
889626,889273,889630
889627,889273,889630
889628,889273,889630
889629,889273,889630
M004232,NA,NA
889631,889310,877175
889632,877738,889505
889633,889251,889200
889634,NA,NA
889635,NA,NA
889636,892212,866268
889637,877511,881671
889638,877511,881671
889639,NA,NA
889640,885869,890820
889641,NA,NA
889642,885869,890820
889643,889310,877175
889644,889310,877175
889645,883063,889393
889646,877738,889505
889647,877738,889505
889648,877738,889505
889649,877738,889505
889650,877738,889505
889651,889251,889200
889652,877738,889505
889653,892212,866268
889654,892212,866268
889655,877511,881671
889656,889507,877724
889657,889507,877724
889658,889061,889432
889659,NA,NA
889660,885869,890820
889661,NA,NA
889662,889035,889017
889663,889035,889017
889664,877566,877882
889665,889035,889017
889666,877566,877882
889667,889509,889508
889668,889509,889508
889669,889509,889508
889670,889449,877188
889671,889449,877188
889672,889035,889017
889673,877566,877882
889674,889035,889017
889675,889035,889017
889676,877566,877882
889677,877566,877882
889678,NA,NA
889679,889507,877724
889680,889061,889432
889681,877933,877973
889682,877933,877973
889683,889513,877761
889684,877933,877973
889685,889513,877761
889686,889513,877761
889687,889449,877188
889688,889509,889508
889689,889509,889508
889690,889449,877188
889691,NA,NA
M005088,M005482,M005428
M043933,M043832,M038313
889694,889513,877761
889695,889513,877761
889696,877933,877973
889697,877933,877973
889698,889513,877761
889699,877933,877973
889700,889183,877988
889701,871649,870404
889702,871649,870404
889703,889178,877674
889704,888115,877753
889705,889550,889359
889706,889550,889359
889707,888115,877753
889708,888115,877753
889709,888115,877753
889710,889526,889045
889711,889526,889045
889712,889527,889038
889713,889527,889038
889714,889526,889045
889715,889527,889038
889716,889526,889045
889717,889527,889038
889718,889527,889038
889719,889526,889045
889720,889273,889630
889721,889253,889529
889722,889253,889529
889723,889253,889529
889724,889558,889377
889725,877945,889010
889726,889544,889321
889727,889544,889321
889728,877945,889010
889729,889544,889321
889730,889253,889529
889731,889253,889529
M043972,NA,NA
889733,889558,889377
889734,889550,889359
M005180,897169,889776
889736,888115,877753
889737,888115,877753
889738,889550,889359
889739,889544,889321
889740,877945,889010
889741,877945,889010
889742,877945,889010
889743,889544,889321
889744,889540,877175
889745,889528,889258
M026934,M022129,M012591
889747,889528,889258
889748,889528,889258
889749,889528,889258
889750,889388,889767
889751,889388,889767
889752,889179,877942
889753,889179,877942
889754,889528,889258
889755,889540,877175
889756,889528,889258
889757,889540,877175
889758,867117,889352
M026947,NA,NA
889760,867117,889352
M005206,898876,881671
889762,889580,877915
889763,889580,877915
M005209,898884,M005214
889765,867117,889352
889766,867117,889352
889767,NA,NA
889768,889296,889182
889769,889553,889778
889770,889553,889778
M046868,NA,NA
889772,889559,881671
889773,889270,877004
889774,889270,877004
889775,889270,877004
M036868,NA,NA
889777,889559,881671
M005223,898616,889552
889779,889270,877004
889780,889559,881671
889781,889270,877004
889782,889296,889182
889783,889553,889778
889784,889553,889778
889785,889296,889182
889786,889296,889182
889787,889296,889182
889788,889514,889378
889789,889303,889198
889790,889514,889378
889791,889303,889198
889792,889303,889198
889793,889303,889198
889794,889303,889198
889795,889303,889198
889796,889514,889378
889797,889514,889378
889798,889514,889378
889799,889275,889184
889800,889172,889549
889801,889275,889184
889802,889275,889184
889803,889275,889184
M005249,889691,889776
889805,889556,889557
889806,889556,889557
889807,889556,889557
M005253,891822,871636
889809,889556,889557
889810,889607,887320
889811,889555,889135
889812,889678,889398
889813,889545,889546
889814,877920,889193
889815,877920,889193
889816,877920,889193
889817,877920,889193
889818,889545,889546
889819,889545,889546
889820,877920,889193
889821,889545,889546
889822,889548,889547
889823,889197,889554
889824,889197,889554
889825,889548,889547
889826,889197,889554
889827,889197,889554
889828,889548,889547
889829,889197,889554
889830,NA,NA
889831,889830,889855
889832,889830,889855
889833,889830,889855
889834,889527,889038
889835,889624,889272
889836,889624,889272
889837,889275,889184
889838,889678,889398
889839,889678,889398
M005285,898909,898910
889841,889678,889398
889842,889678,889398
889843,889560,877393
889844,890841,889175
889845,890841,889175
889846,889551,889552
889847,889551,889552
889848,889551,889552
889849,889551,889552
889850,890841,889175
889851,890841,889175
889852,890841,889175
889853,889830,889855
889854,889830,889855
M005300,898876,881671
889856,890813,889135
889857,889624,889272
889858,890813,889135
889859,889624,889272
889860,889624,889272
889861,890813,889135
889862,889693,889692
889863,889179,877942
889864,889693,889692
889865,889179,877942
889866,889179,877942
889867,889179,877942
889868,889179,877942
889869,889693,889692
889870,889179,877942
889871,889179,877942
889872,889693,889692
889873,NA,NA
889874,NA,NA
889875,NA,NA
889901,877923,877861
889902,877923,877861
889903,881115,861530
889904,881115,861530
889905,881115,861530
889906,881115,861530
889907,NA,NA
889908,NA,NA
889909,NA,NA
889910,NA,NA
889911,NA,NA
889912,NA,NA
889913,871649,870404
889913,871649,870404
889913,M011634,M011635
889913,M011634,M011635
889914,871649,870404
889915,871649,870404
889916,871649,870404
889917,871649,870404
889918,889978,877761
889919,889978,877761
889920,889978,877761
889921,889978,877761
889922,889978,877761
889923,889978,877761
889924,889983,889778
889925,889983,889778
889926,889983,889778
889927,889983,889778
889928,889983,889778
889929,892014,889547
889930,892014,889547
889931,892014,889547
889932,892014,889547
889933,892014,889547
889934,892014,889547
889935,892014,889547
889936,877883,889508
889937,877883,889508
889938,877883,889508
889939,877883,889508
889940,877883,889508
889941,877883,889508
889942,889540,890820
889943,889540,890820
889944,889540,890820
889945,885869,889412
889946,885869,889412
889947,885869,889412
889948,889977,889746
889949,889977,889746
889950,889977,889746
889953,NA,NA
M047667,M047617,M043292
889972,NA,NA
889975,NA,NA
889976,NA,NA
889977,NA,NA
889978,NA,NA
889979,NA,NA
889980,889177,871636
889981,889177,871636
889982,889177,871636
889983,NA,NA
M031592,M022891,M031539
889985,NA,NA
889986,NA,NA
889987,NA,NA
889988,889984,889985
889989,889177,871636
889990,889177,871636
889991,NA,NA
M047686,M037594,M038472
889993,NA,NA
889994,NA,NA
889995,889580,877915
889996,889580,877915
889997,889580,877915
889998,889984,889985
889999,889984,889985
890000,877923,877861
M031609,M028783,M032252
890376,NA,NA
M047697,M038111,M046574
M047698,M047616,M043949
M031613,M031540,M031541
890820,NA,NA
M031615,M031540,M031541
890843,NA,NA
890931,NA,NA
M047704,NA,NA
891246,M011803,M011689
891247,M022156,M020867
891249,M022156,M020867
891250,M022156,M020867
891822,NA,NA
M047710,NA,NA
M047711,NA,NA
892014,NA,NA
M031627,M021087,M031553
M047714,NA,NA
M047715,M043634,M043012
M047716,M043634,M043012
892908,NA,NA
894968,NA,NA
894978,NA,NA
M047720,M047620,891906
894984,NA,NA
M005480,898636,898635
M005481,898636,898635
M031638,M031552,M026276
895027,NA,NA
M047726,M039352,M032837
M047727,M043825,M040788
M005662,M007485,M001377
M047729,M043825,M040788
895476,NA,NA
M047731,M043825,M040788
895689,NA,NA
M047733,M048271,M048270
M047734,M048271,M048270
M031649,M031555,M031800
M047736,M037656,M000442
M005671,M004500,M005434
897811,NA,NA
M047739,M037656,M000442
898051,889976,889829
M047741,M037656,M000442
M047742,NA,NA
898054,885869,890820
898055,885869,890820
898056,889388,877942
898057,889388,877942
898058,889979,877761
898059,889979,877761
898060,885898,889258
898061,889979,877761
898062,889979,877761
898063,885898,889258
898064,889275,889992
898065,881115,889182
898066,881115,889182
898067,889840,889045
898068,889840,889045
898069,881115,889182
M047759,M047620,891906
M047760,M047620,891906
898072,895476,889377
898073,895476,889377
M047763,M047620,891906
M047764,M047620,891906
898076,889984,898314
898077,889984,898314
898078,883063,896669
898079,883063,896669
898080,883063,896669
898081,889984,898314
898082,883063,896669
898083,889984,898314
898084,881115,889182
898085,889840,889045
898086,881115,889182
898087,889840,889045
898088,877883,889508
M047778,M039352,M047607
898090,895476,889377
M005971,898630,M001586
M005972,M005090,898054
898093,889275,889992
898094,889580,885879
898095,898315,889569
898096,898315,889569
898097,898315,889569
898098,899101,889757
898099,889987,889554
898100,889987,889554
898151,889987,889554
898152,899101,889757
898153,899101,889757
898154,899101,889757
898155,898315,889569
M047795,M039352,M047607
898157,877729,886872
898158,877729,886872
898159,877729,886872
898160,889953,889379
M005998,M005433,4290161
898162,889528,866268
898163,889528,866268
898164,889528,866268
M047804,M033889,M048253
M047805,M033889,M048253
898167,889528,866268
M047806,M043977,M038321
898169,889580,885879
898170,898316,889574
898171,898316,889574
M006493,NA,NA
898173,889987,889554
898174,899101,889757
898175,898316,889574
898176,898316,889574
898177,898316,889574
M037824,M037868,M032291
898179,892521,889602
898180,892521,889602
898181,892521,889602
898182,892521,889602
898183,867117,889546
898184,867117,889546
898185,867117,889546
898186,867117,889546
898187,877475,877457
